latitude,longitude,time,date,light,sound value,sound average,sound peak,temperature, gas, gas average, gas peak, people, cumulative people
25.0427970886,121.5060195922,6:13:47,9/11/2016,29,15,10.16,203,23.24,87.00,86.81,87.00,1,650
25.0427894592,121.5060348510,6:13:48,9/11/2016,29,15,12.99,206,23.24,86.00,86.08,87.00,2,652
25.0427856445,121.5060348510,6:13:49,9/11/2016,31,16,14.87,213,22.75,86.00,85.94,87.00,1,653
25.0427856445,121.5060348510,6:13:50,9/11/2016,33,13,22.67,202,23.24,85.00,85.43,86.00,2,655
25.0427818298,121.5060577392,6:13:51,9/11/2016,30,9,17.72,211,23.24,85.00,85.02,86.00,6,661
25.0427780151,121.5060577392,6:13:52,9/11/2016,27,10,15.34,199,23.24,85.00,85.60,87.00,0,661
25.0427742004,121.5060577392,6:13:53,9/11/2016,26,13,15.03,197,23.24,86.00,85.99,87.00,0,661
25.0427684783,121.5060577392,6:13:54,9/11/2016,28,10,10.23,215,23.24,87.00,86.69,87.00,0,661
25.0427646636,121.5060729980,6:13:55,9/11/2016,27,5,9.88,190,23.24,87.00,86.96,87.00,0,661
25.0427646636,121.5060729980,6:13:56,9/11/2016,27,12,9.37,209,23.24,86.00,86.44,87.00,0,661
25.0427646636,121.5060729980,6:13:57,9/11/2016,27,7,9.10,166,23.24,86.00,86.00,87.00,0,661
25.0427646636,121.5060729980,6:13:58,9/11/2016,27,6,9.25,203,23.24,86.00,86.00,86.00,1,662
25.0427608489,121.5060729980,6:13:59,9/11/2016,27,7,10.60,207,23.24,86.00,85.97,86.00,3,665
25.0427608489,121.5060729980,6:14:0,9/11/2016,27,5,15.29,198,23.24,85.00,85.28,86.00,1,666
25.0427570343,121.5060729980,6:14:1,9/11/2016,26,9,11.66,200,23.24,85.00,85.00,86.00,0,666
25.0427570343,121.5060729980,6:14:2,9/11/2016,27,8,14.28,197,23.73,85.00,84.99,86.00,0,666
25.0427532196,121.5060729980,6:14:3,9/11/2016,26,5,13.39,211,23.24,84.00,84.75,86.00,0,666
25.0427532196,121.5060729980,6:14:4,9/11/2016,27,4,11.73,212,23.24,84.00,84.00,84.00,0,666
25.0427532196,121.5060729980,6:14:5,9/11/2016,27,11,12.02,208,23.24,84.00,83.94,84.00,0,666
25.0427494049,121.5060729980,6:14:6,9/11/2016,26,7,14.74,193,22.75,83.00,83.24,84.00,0,666
25.0427417755,121.5060729980,6:14:7,9/11/2016,26,8,12.62,198,23.24,82.00,82.04,83.00,0,666
25.0427322387,121.5060729980,6:14:8,9/11/2016,26,13,14.93,192,23.24,82.00,81.31,82.00,2,668
25.0427169799,121.5060577392,6:14:9,9/11/2016,26,11,17.50,190,22.75,81.00,81.76,83.00,2,670
25.0426998138,121.5060577392,6:14:10,9/11/2016,27,17,16.27,219,23.24,80.00,80.13,82.00,0,670
25.0426807403,121.5060577392,6:14:11,9/11/2016,27,13,11.52,198,23.24,83.00,81.25,83.00,0,670
25.0426712036,121.5060348510,6:14:12,9/11/2016,29,5,12.56,209,21.78,87.00,85.00,87.00,0,670
25.0426673889,121.5060348510,6:14:13,9/11/2016,30,4,10.70,188,21.78,89.00,88.10,89.00,0,670
25.0426597595,121.5060195922,6:14:14,9/11/2016,34,6,10.35,213,22.75,92.00,91.27,93.00,0,670
25.0426559448,121.5060195922,6:14:15,9/11/2016,50,7,10.25,212,23.24,94.00,92.82,94.00,5,675
25.0426464080,121.5060195922,6:14:16,9/11/2016,134,12,13.10,207,23.24,95.00,94.31,95.00,0,675
25.0426425933,121.5060043334,6:14:17,9/11/2016,212,7,11.22,221,23.24,95.00,95.00,95.00,2,677
25.0426387786,121.5060043334,6:14:18,9/11/2016,225,7,9.98,211,23.24,95.00,95.00,95.00,1,678
25.0426349639,121.5060195922,6:14:19,9/11/2016,403,7,10.61,171,22.75,95.00,95.00,95.00,0,678
