$GPRMC,123640.000,A,5130.1708,N,00000.3586,E,0.93,71.19,220616,,,A*58,51.5028495788,0.0059766006,12:36:40,22/6/2016,13,37,38.94,302,26.66,516.28,0,4
$GPRMC,123641.000,A,5130.1710,N,00000.3591,E,1.05,80.40,220616,,,A*5A,51.5028495788,0.0059850001,12:36:41,22/6/2016,14,41,40.71,352,25.68,515.85,0,4
$GPRMC,123642.000,A,5130.1713,N,00000.3594,E,0.53,62.28,220616,,,A*5F,51.5028572082,0.0059899997,12:36:42,22/6/2016,15,42,40.99,336,26.17,512.73,0,4
$GPRMC,123643.000,A,5130.1713,N,00000.3600,E,1.00,105.90,220616,,,A*64,51.5028572082,0.0060000000,12:36:43,22/6/2016,15,39,40.04,282,26.66,516.30,0,4
$GPRMC,123644.000,A,5130.1776,N,00000.3625,E,1.68,135.87,220616,,,A*6C,51.5029640197,0.0060416007,12:36:44,22/6/2016,16,36,40.76,332,27.15,513.10,0,4
$GPRMC,123645.000,A,5130.1775,N,00000.3632,E,1.98,143.69,220616,,,A*66,51.5029640197,0.0060532999,12:36:45,22/6/2016,15,47,45.13,337,26.66,515.54,0,4
$GPRMC,123646.000,A,5130.1768,N,00000.3637,E,2.15,154.27,220616,,,A*66,51.5029449462,0.0060616006,12:36:46,22/6/2016,16,51,45.58,306,26.66,513.30,1,5
$GPRMC,123647.000,A,5130.1796,N,00000.3652,E,2.33,149.42,220616,,,A*6E,51.5029945373,0.0060866003,12:36:47,22/6/2016,16,35,40.94,294,26.66,517.63,0,5
$GPRMC,123648.000,A,5130.1829,N,00000.3671,E,2.88,156.07,220616,,,A*64,51.5030517578,0.0061182999,12:36:48,22/6/2016,16,33,42.98,325,26.66,515.66,0,5
$GPRMC,123649.000,A,5130.1820,N,00000.3678,E,3.34,156.41,220616,,,A*61,51.5030364990,0.0061300001,12:36:49,22/6/2016,15,51,37.68,297,26.66,514.12,0,5
$GPRMC,123650.000,A,5130.1811,N,00000.3686,E,3.54,155.80,220616,,,A*62,51.5030174255,0.0061433005,12:36:50,22/6/2016,13,26,39.57,309,26.66,514.61,0,5
$GPRMC,123651.000,A,5130.1802,N,00000.3694,E,3.41,155.68,220616,,,A*60,51.5030021667,0.0061565999,12:36:51,22/6/2016,14,31,37.65,370,26.17,514.29,0,5
$GPRMC,123652.000,A,5130.1786,N,00000.3704,E,3.84,162.51,220616,,,A*6F,51.5029792785,0.0061733002,12:36:52,22/6/2016,14,32,42.90,336,26.66,516.84,0,5
$GPRMC,123653.000,A,5130.1781,N,00000.3712,E,3.26,147.08,220616,,,A*6D,51.5029716491,0.0061865997,12:36:53,22/6/2016,14,44,43.09,314,26.17,516.21,0,5
$GPRMC,123654.000,A,5130.1778,N,00000.3719,E,2.40,128.39,220616,,,A*6D,51.5029640197,0.0061983003,12:36:54,22/6/2016,14,47,40.21,337,26.17,516.57,0,5
$GPRMC,123655.000,A,5130.1775,N,00000.3728,E,1.94,106.25,220616,,,A*68,51.5029640197,0.0062133002,12:36:55,22/6/2016,14,28,38.61,268,26.66,516.59,0,5
$GPRMC,123656.000,A,5130.1770,N,00000.3738,E,1.83,110.53,220616,,,A*6F,51.5029449462,0.0062300004,12:36:56,22/6/2016,15,41,41.89,317,26.17,515.47,0,5
$GPRMC,123657.000,A,5130.1784,N,00000.3756,E,2.10,129.59,220616,,,A*64,51.5029716491,0.0062600002,12:36:57,22/6/2016,14,35,42.03,308,26.66,514.37,0,5
$GPRMC,123658.000,A,5130.1820,N,00000.3779,E,2.61,147.15,220616,,,A*61,51.5030364990,0.0062983007,12:36:58,22/6/2016,14,42,30.78,295,26.66,516.72,0,5
$GPRMC,123659.000,A,5130.1825,N,00000.3794,E,2.80,133.38,220616,,,A*65,51.5030441284,0.0063233003,12:36:59,22/6/2016,15,41,37.28,316,26.17,515.73,0,5
$GPRMC,123700.000,A,5130.1824,N,00000.3806,E,2.40,132.15,220616,,,A*6F,51.5030441284,0.0063432998,12:37:0,22/6/2016,15,47,38.61,322,26.17,514.27,0,5
$GPRMC,123701.000,A,5130.1825,N,00000.3819,E,1.92,111.26,220616,,,A*6C,51.5030441284,0.0063650007,12:37:1,22/6/2016,15,49,36.86,316,26.17,514.55,0,5
$GPRMC,123702.000,A,5130.1825,N,00000.3828,E,1.37,108.77,220616,,,A*6E,51.5030441284,0.0063800001,12:37:2,22/6/2016,15,34,38.81,325,26.66,514.57,0,5
