latitude,longitude,time,date,MQ135 value 0-1024,MQ135 average,MQ135 peak,MQ2 value," MQ2 average"," MQ2 peak"," dust pcs/0.01cf",CO2 ppm,CO ppm
51.4918441772,0.0086199998,14:12:11,25/8/2016,113.00,112.80,116.00,76.00,76.46,80.00,3271.15,220,0.018412203
51.4918441772,0.0086182994,14:12:12,25/8/2016,112.00,112.80,116.00,78.00,76.52,80.00,2225.77,220,0.018412203
51.4918441772,0.0086166000,14:12:12,25/8/2016,113.00,112.86,116.00,77.00,76.56,80.00,2225.77,220,0.018457416
51.4918556213,0.0086149997,14:12:14,25/8/2016,112.00,112.93,116.00,74.00,76.80,80.00,2225.77,220,0.018510275
51.4918556213,0.0086133003,14:12:15,25/8/2016,113.00,112.88,116.00,77.00,76.72,80.00,2225.77,220,0.018472513
51.4918556213,0.0086116008,14:12:16,25/8/2016,113.00,112.81,116.00,76.00,76.47,80.00,2225.77,220,0.018419733
51.4918556213,0.0086099996,14:12:16,25/8/2016,112.00,112.41,116.00,76.00,76.10,80.00,2225.77,217,0.018120425
51.4918556213,0.0086083002,14:12:18,25/8/2016,112.00,112.26,115.00,76.00,76.00,79.00,2225.77,217,0.018009173
51.4918556213,0.0086066007,14:12:19,25/8/2016,114.00,112.18,115.00,77.00,76.00,79.00,2225.77,216,0.017950073
51.4918632507,0.0086033010,14:12:20,25/8/2016,112.00,112.02,115.00,76.00,75.96,79.00,2225.77,215,0.017832292
51.4918632507,0.0086033010,14:12:20,25/8/2016,112.00,112.00,115.00,76.00,76.01,79.00,2225.77,215,0.017817622
51.4918632507,0.0086015996,14:12:22,25/8/2016,112.00,111.95,115.00,76.00,75.98,80.00,2225.77,215,0.017780969
51.4918632507,0.0086015996,14:12:23,25/8/2016,110.00,111.90,115.00,77.00,76.06,79.00,2225.77,215,0.017744381
51.4918632507,0.0086000003,14:12:24,25/8/2016,112.00,111.87,115.00,76.00,76.01,79.00,2225.77,214,0.017722445
51.4918632507,0.0086000003,14:12:24,25/8/2016,112.00,111.91,115.00,76.00,76.07,79.00,2225.77,215,0.017751696
51.4918632507,0.0086000003,14:12:26,25/8/2016,112.00,111.82,115.00,76.00,75.99,79.00,2225.77,214,0.017685946
51.4918632507,0.0085982990,14:12:27,25/8/2016,112.00,111.77,115.00,76.00,75.97,79.00,2225.77,214,0.017649509
51.4918632507,0.0085965995,14:12:28,25/8/2016,112.00,111.79,115.00,76.00,75.93,79.00,2225.77,214,0.017664082
51.4918632507,0.0085965995,14:12:28,25/8/2016,110.00,111.86,115.00,74.00,75.90,79.00,2225.77,214,0.017715145
51.4918632507,0.0085982990,14:12:30,25/8/2016,112.00,111.96,115.00,76.00,75.88,79.00,2225.77,215,0.017788297
51.4918632507,0.0086000003,14:12:31,25/8/2016,112.00,111.92,115.00,76.00,75.96,79.00,2225.77,215,0.017759006
51.4918708801,0.0086000003,14:12:32,25/8/2016,112.00,111.85,115.00,76.00,75.94,79.00,2225.77,214,0.017707834
51.4918632507,0.0086000003,14:12:32,25/8/2016,112.00,111.81,115.00,76.00,75.86,79.00,2225.77,214,0.01767865
51.4918632507,0.0086015996,14:12:34,25/8/2016,112.00,111.84,115.00,75.00,75.80,79.00,2225.77,214,0.017700542
51.4918632507,0.0086015996,14:12:35,25/8/2016,112.00,111.58,115.00,76.00,75.69,79.00,2225.77,213,0.01751159
51.4918632507,0.0086000003,14:12:36,25/8/2016,111.00,111.49,115.00,76.00,75.50,79.00,2225.77,212,0.017446548
51.4918708801,0.0085982990,14:12:36,25/8/2016,111.00,111.35,114.00,76.00,75.42,79.00,2225.77,212,0.017345756
51.4918708801,0.0085965995,14:12:38,25/8/2016,111.00,111.16,114.00,75.00,75.21,79.00,2225.77,211,0.017209703
51.4918708801,0.0085965995,14:12:39,25/8/2016,111.00,111.17,114.00,75.00,75.07,79.00,2225.77,211,0.01721684
51.4918708801,0.0085950012,14:12:40,25/8/2016,111.00,111.13,114.00,75.00,75.10,79.00,2225.77,210,0.017188294
51.4918708801,0.0085950012,14:12:40,25/8/2016,111.00,111.15,114.00,75.00,75.10,79.00,2225.77,211,0.01720257
51.4918708801,0.0085950012,14:12:42,25/8/2016,112.00,111.18,114.00,76.00,75.18,79.00,1064.58,211,0.017223988
51.4918708801,0.0085965995,14:12:43,25/8/2016,113.00,111.25,114.00,75.00,75.01,78.00,1064.58,211,0.017274052
51.4918708801,0.0085965995,14:12:44,25/8/2016,111.00,111.16,114.00,73.00,75.08,79.00,1064.58,211,0.017209703
51.4918708801,0.0085965995,14:12:44,25/8/2016,111.00,111.15,114.00,73.00,75.06,78.00,1064.58,211,0.01720257
51.4918708801,0.0085950012,14:12:46,25/8/2016,111.00,111.16,114.00,75.00,75.05,78.00,1064.58,211,0.017209703
51.4918708801,0.0085932998,14:12:47,25/8/2016,112.00,111.23,114.00,75.00,75.06,79.00,1064.58,211,0.01725973
51.4918708801,0.0085916004,14:12:48,25/8/2016,111.00,111.16,114.00,75.00,75.00,78.00,1064.58,211,0.017209703
51.4918708801,0.0085916004,14:12:48,25/8/2016,111.00,111.30,115.00,75.00,75.09,79.00,1064.58,211,0.017309865
51.4918708801,0.0085916004,14:12:50,25/8/2016,112.00,111.48,115.00,75.00,75.03,78.00,1064.58,212,0.017439336
51.4918785095,0.0085916004,14:12:51,25/8/2016,113.00,111.21,114.00,74.00,74.96,78.00,1064.58,211,0.017245423
51.4918785095,0.0086133003,14:12:52,25/8/2016,109.00,111.14,114.00,76.00,74.90,78.00,1064.58,211,0.017195426
51.4918861389,0.0086316003,14:12:52,25/8/2016,111.00,111.21,114.00,75.00,74.94,78.00,1064.58,211,0.017245423
51.4918861389,0.0086466007,14:12:54,25/8/2016,109.00,110.89,114.00,74.00,74.77,78.00,1064.58,209,0.017017812
51.4918937683,0.0086866006,14:12:55,25/8/2016,110.00,110.92,114.00,78.00,74.71,78.00,1064.58,209,0.017039051
51.4918937683,0.0087133007,14:12:56,25/8/2016,111.00,111.15,114.00,75.00,74.79,78.00,1064.58,211,0.01720257
51.4918937683,0.0087250003,14:12:56,25/8/2016,111.00,111.12,114.00,75.00,74.95,78.00,1064.58,210,0.017181171
51.4919013977,0.0087365999,14:12:58,25/8/2016,109.00,111.16,114.00,75.00,74.91,78.00,1064.58,211,0.017209703
51.4919013977,0.0087450008,14:12:59,25/8/2016,109.00,111.18,114.00,76.00,74.94,78.00,1064.58,211,0.017223988
51.4919204711,0.0087500009,14:13:0,25/8/2016,111.00,111.18,114.00,75.00,74.97,78.00,1064.58,211,0.017223988
51.4919281005,0.0087516002,14:13:0,25/8/2016,111.00,111.20,114.00,75.00,74.90,78.00,1064.58,211,0.01723828
51.4919357299,0.0087600002,14:13:2,25/8/2016,110.00,111.17,114.00,77.00,74.91,78.00,1064.58,211,0.01721684
51.4919433593,0.0087549991,14:13:3,25/8/2016,111.00,111.18,114.00,75.00,74.93,78.00,1064.58,211,0.017223988
51.4919509887,0.0087583007,14:13:4,25/8/2016,111.00,111.19,114.00,75.00,74.90,78.00,1064.58,211,0.017231133
51.4919586181,0.0087583007,14:13:4,25/8/2016,109.00,111.07,114.00,73.00,74.88,78.00,1064.58,210,0.017145552
51.4919662475,0.0087583007,14:13:6,25/8/2016,110.00,111.18,114.00,73.00,74.83,78.00,1064.58,211,0.017223988
51.4919662475,0.0087549991,14:13:7,25/8/2016,111.00,111.19,114.00,75.00,74.83,78.00,1064.58,211,0.017231133
51.4919929504,0.0087365999,14:13:8,25/8/2016,111.00,111.16,114.00,75.00,74.90,78.00,1064.58,211,0.017209703
51.4920005798,0.0087316007,14:13:8,25/8/2016,113.00,111.17,114.00,73.00,74.92,78.00,1064.58,211,0.01721684
51.4920158386,0.0087233009,14:13:10,25/8/2016,111.00,111.20,115.00,75.00,74.92,78.00,1064.58,211,0.01723828
51.4920234680,0.0087216005,14:13:11,25/8/2016,109.00,111.26,114.00,72.00,74.94,78.00,1064.58,211,0.017281206
51.4920578002,0.0087199993,14:13:12,25/8/2016,112.00,111.17,114.00,77.00,75.00,78.00,161.00,211,0.01721684
51.4920654296,0.0087533006,14:13:14,25/8/2016,111.00,111.23,114.00,75.00,74.99,78.00,161.00,211,0.01725973
51.4920883178,0.0087733001,14:13:15,25/8/2016,111.00,111.13,114.00,75.00,75.00,78.00,161.00,210,0.017188294
51.4921073913,0.0087900009,14:13:16,25/8/2016,111.00,111.22,114.00,75.00,74.90,78.00,161.00,211,0.01725258
51.4921302795,0.0088032999,14:13:16,25/8/2016,113.00,111.17,114.00,76.00,74.81,78.00,161.00,211,0.01721684
51.4921531677,0.0088032999,14:13:18,25/8/2016,109.00,111.19,114.00,73.00,74.84,78.00,161.00,211,0.017231133
51.4921722412,0.0087933006,14:13:19,25/8/2016,111.00,111.22,114.00,75.00,74.92,78.00,161.00,211,0.01725258
51.4921875000,0.0087916002,14:13:20,25/8/2016,109.00,111.04,114.00,72.00,74.81,78.00,161.00,210,0.017124204
51.4922103881,0.0087933006,14:13:20,25/8/2016,111.00,110.96,114.00,73.00,74.64,78.00,161.00,210,0.017067399
51.4922294616,0.0087933006,14:13:22,25/8/2016,111.00,110.98,114.00,75.00,74.86,78.00,161.00,210,0.017081594
51.4922447204,0.0087916002,14:13:23,25/8/2016,111.00,110.99,114.00,75.00,74.95,78.00,161.00,210,0.01708868
51.4922599792,0.0087933006,14:13:24,25/8/2016,111.00,110.78,114.00,75.00,74.86,78.00,161.00,209,0.016940115
51.4922676086,0.0087983007,14:13:24,25/8/2016,110.00,110.31,113.00,74.00,74.73,78.00,161.00,206,0.0166113
51.4922866821,0.0088016004,14:13:26,25/8/2016,110.00,110.08,113.00,75.00,74.59,78.00,161.00,205,0.016452229
51.4923019409,0.0088032999,14:13:27,25/8/2016,110.00,110.20,113.00,75.00,74.91,78.00,161.00,205,0.01653507
51.4923171997,0.0088066005,14:13:28,25/8/2016,109.00,110.34,113.00,73.00,74.97,78.00,161.00,206,0.016632142
51.4923248291,0.0088115997,14:13:28,25/8/2016,111.00,110.42,113.00,75.00,74.85,78.00,161.00,207,0.016687807
51.4923324584,0.0088115997,14:13:30,25/8/2016,111.00,110.88,114.00,74.00,74.55,78.00,161.00,209,0.017010741
51.4923515319,0.0088100004,14:13:31,25/8/2016,110.00,110.44,113.00,74.00,73.99,77.00,161.00,207,0.01670175
51.4923667907,0.0088100004,14:13:32,25/8/2016,111.00,110.69,113.00,75.00,73.94,77.00,161.00,208,0.01687676
51.4923820495,0.0088133010,14:13:32,25/8/2016,112.00,111.15,115.00,75.00,74.71,78.00,161.00,211,0.01720257
51.4923973083,0.0088165998,14:13:34,25/8/2016,111.00,111.67,115.00,76.00,75.12,79.00,161.00,213,0.017576812
51.4924087524,0.0088165998,14:13:35,25/8/2016,112.00,111.46,115.00,77.00,75.82,79.00,161.00,212,0.017424911
51.4924163818,0.0088165998,14:13:36,25/8/2016,112.00,111.45,115.00,76.00,76.04,79.00,161.00,212,0.017417697
51.4924316406,0.0088133010,14:13:36,25/8/2016,112.00,111.83,115.00,76.00,76.41,80.00,161.00,214,0.017693246
51.4924316406,0.0088133010,14:13:38,25/8/2016,113.00,112.16,115.00,79.00,76.84,80.00,161.00,216,0.017935313
51.4924392700,0.0088165998,14:13:39,25/8/2016,113.00,112.30,115.00,77.00,76.93,80.00,161.00,217,0.018038789
51.4924545288,0.0088216009,14:13:40,25/8/2016,112.00,112.78,116.00,77.00,76.94,80.00,161.00,219,0.01839715
51.4924659729,0.0088283004,14:13:40,25/8/2016,113.00,112.85,116.00,77.00,76.85,80.00,161.00,220,0.018449867
51.4924736022,0.0088115997,14:13:42,25/8/2016,112.00,112.88,116.00,77.00,76.84,80.00,161.00,220,0.018472513
51.4924888610,0.0088032999,14:13:43,25/8/2016,114.00,112.11,115.00,77.00,76.18,80.00,5414.83,216,0.017898466
51.4925117492,0.0088050003,14:13:44,25/8/2016,115.00,112.17,116.00,80.00,76.65,80.00,5414.83,216,0.01794268
51.4925193786,0.0087983007,14:13:44,25/8/2016,117.00,115.35,119.00,80.00,79.21,83.00,5414.83,234,0.020412495
51.4925384521,0.0087966012,14:13:46,25/8/2016,120.00,118.01,122.00,83.00,81.36,86.00,5414.83,250,0.022677729
51.4925537109,0.0087916002,14:13:47,25/8/2016,126.00,122.35,127.00,85.00,85.14,90.00,5414.83,277,0.026794868
51.4925537109,0.0087900009,14:13:48,25/8/2016,126.00,125.33,129.00,88.00,87.59,91.00,5414.83,296,0.029947607
51.4925613403,0.0087833003,14:13:48,25/8/2016,127.00,125.56,129.00,88.00,87.33,91.00,5414.83,298,0.030202594
51.4925537109,0.0087750005,14:13:50,25/8/2016,124.00,124.46,128.00,85.00,85.77,90.00,5414.83,291,0.02899846
51.4925537109,0.0087683010,14:13:51,25/8/2016,122.00,123.07,126.00,85.00,83.98,88.00,5414.83,281,0.027531391
51.4925537109,0.0087600002,14:13:52,25/8/2016,121.00,122.06,125.00,83.00,82.91,86.00,5414.83,275,0.026502622
51.4925537109,0.0087533006,14:13:52,25/8/2016,121.00,120.86,124.00,82.00,82.13,86.00,5414.83,267,0.025320014
51.4925613403,0.0087450008,14:13:54,25/8/2016,120.00,120.18,123.00,82.00,82.05,86.00,5414.83,263,0.024668615
51.4925689697,0.0087383003,14:13:55,25/8/2016,120.00,120.01,123.00,80.00,82.10,85.00,5414.83,262,0.024507843
51.4925765991,0.0087316007,14:13:56,25/8/2016,119.00,119.86,123.00,85.00,82.14,85.00,5414.83,261,0.024366671
51.4925956726,0.0087316007,14:13:56,25/8/2016,121.00,119.85,123.00,80.00,82.26,86.00,5414.83,261,0.024357283
51.4926033020,0.0087333011,14:13:58,25/8/2016,119.00,119.81,123.00,82.00,82.14,86.00,5414.83,261,0.024319746
51.4926109313,0.0087350006,14:13:59,25/8/2016,119.00,119.04,122.00,81.00,81.63,85.00,5414.83,256,0.023606243
51.4926185607,0.0087466001,14:14:0,25/8/2016,118.00,118.78,122.00,83.00,81.40,85.00,5414.83,254,0.023369074
51.4926261901,0.0087616004,14:14:0,25/8/2016,118.00,118.37,122.00,81.00,81.37,85.00,5414.83,252,0.02299892
51.4926338195,0.0087765998,14:14:2,25/8/2016,119.00,118.25,121.00,81.00,81.22,85.00,5414.83,251,0.022891453
51.4926414489,0.0087883005,14:14:3,25/8/2016,118.00,118.02,121.00,81.00,81.07,84.00,5414.83,250,0.022686588
51.4926528930,0.0088083000,14:14:4,25/8/2016,117.00,117.42,120.00,81.00,80.82,84.00,5414.83,246,0.022158979
51.4926605224,0.0088266000,14:14:4,25/8/2016,117.00,117.16,120.00,80.00,80.32,84.00,5414.83,245,0.021933377
51.4926681518,0.0088433017,14:14:6,25/8/2016,116.00,116.35,120.00,80.00,79.73,83.00,5414.83,240,0.0212421
51.4926834106,0.0088616008,14:14:7,25/8/2016,116.00,116.11,119.00,80.00,79.41,83.00,5414.83,238,0.021040611
51.4926986694,0.0088766002,14:14:8,25/8/2016,116.00,116.23,119.00,79.00,79.60,83.00,5414.83,239,0.02114117
51.4927101135,0.0088916006,14:14:8,25/8/2016,116.00,116.16,119.00,79.00,79.21,83.00,5414.83,239,0.021082465
51.4927253723,0.0089065999,14:14:10,25/8/2016,116.00,116.04,119.00,80.00,79.17,83.00,5414.83,238,0.020982131
51.4927406311,0.0089200000,14:14:11,25/8/2016,114.00,115.90,119.00,78.00,79.06,82.00,5414.83,237,0.020865548
51.4927482604,0.0089316005,14:14:12,25/8/2016,116.00,115.97,119.00,79.00,79.13,83.00,5414.83,238,0.020923773
51.4927635192,0.0089416017,14:14:12,25/8/2016,118.00,115.99,119.00,80.00,79.32,83.00,8352.26,238,0.02094043
51.4927749633,0.0089499998,14:14:14,25/8/2016,114.00,114.29,117.00,79.00,78.60,82.00,8352.26,228,0.01956122
51.4927902221,0.0089566001,14:14:15,25/8/2016,112.00,112.84,117.00,77.00,77.63,81.00,8352.26,220,0.018442335
51.4928054809,0.0089616003,14:14:16,25/8/2016,112.00,111.75,115.00,78.00,77.14,81.00,8352.26,214,0.01763495
51.4928207397,0.0089682998,14:14:16,25/8/2016,112.00,112.36,116.00,76.00,77.76,81.00,8352.26,217,0.018083278
51.4928321838,0.0089766006,14:14:18,25/8/2016,110.00,111.00,114.00,76.00,76.93,80.00,8352.26,210,0.017095784
51.4928474426,0.0089849996,14:14:19,25/8/2016,110.00,110.03,113.00,76.00,76.21,80.00,8352.26,205,0.01641782
51.4928550720,0.0089933004,14:14:20,25/8/2016,110.00,109.87,113.00,76.00,76.10,80.00,8352.26,204,0.01630805
51.4928703308,0.0090016002,14:14:20,25/8/2016,110.00,110.06,113.00,76.00,76.25,80.00,8352.26,205,0.016438458
51.4928855895,0.0090132999,14:14:22,25/8/2016,112.00,111.47,115.00,78.00,77.29,81.00,8352.26,212,0.017432122
51.4929046630,0.0090233001,14:14:23,25/8/2016,113.00,112.91,116.00,78.00,78.04,81.00,8352.26,220,0.018495163
51.4929122924,0.0090299997,14:14:24,25/8/2016,109.00,112.23,115.00,75.00,77.76,81.00,8352.26,216,0.017986989
51.4929275512,0.0090382995,14:14:24,25/8/2016,110.00,110.36,114.00,76.00,76.46,80.00,8352.26,206,0.01664605
51.4929351806,0.0090433006,14:14:26,25/8/2016,111.00,110.90,114.00,77.00,76.47,80.00,8352.26,209,0.017024891
51.4929542541,0.0090482997,14:14:27,25/8/2016,113.00,112.39,116.00,77.00,77.45,81.00,8352.26,217,0.01810556
51.4929618835,0.0090565986,14:14:28,25/8/2016,113.00,112.81,116.00,78.00,77.95,81.00,8352.26,220,0.018419733
51.4929771423,0.0090665998,14:14:28,25/8/2016,113.00,111.84,116.00,79.00,77.59,81.00,8352.26,214,0.017700542
51.4929771423,0.0090665998,14:14:30,25/8/2016,109.00,110.16,114.00,76.00,76.55,80.00,8352.26,205,0.016507428
51.4929924011,0.0090650005,14:14:31,25/8/2016,108.00,107.98,111.00,76.00,75.32,79.00,8352.26,194,0.01505468
51.4930000305,0.0090616016,14:14:32,25/8/2016,107.00,108.01,111.00,76.00,75.76,78.00,8352.26,194,0.015073961
51.4930076599,0.0090583000,14:14:32,25/8/2016,108.00,107.39,111.00,77.00,75.81,79.00,8352.26,191,0.014679371
51.4930191040,0.0090500001,14:14:34,25/8/2016,108.00,107.12,110.00,77.00,76.21,80.00,8352.26,190,0.014510102
51.4930267333,0.0090333003,14:14:35,25/8/2016,109.00,109.03,112.00,78.00,77.58,80.00,8352.26,199,0.015741237
51.4930343627,0.0090166006,14:14:36,25/8/2016,111.00,110.70,113.00,78.00,78.65,81.00,8352.26,208,0.01688379
51.4930343627,0.0090016002,14:14:36,25/8/2016,111.00,110.99,113.00,79.00,78.73,82.00,8352.26,210,0.01708868
51.4930419921,0.0089866008,14:14:38,25/8/2016,111.00,109.88,114.00,79.00,78.10,81.00,8352.26,204,0.016314896
51.4930496215,0.0089716014,14:14:39,25/8/2016,112.00,111.47,115.00,80.00,79.08,83.00,8352.26,212,0.017432122
51.4930496215,0.0089633007,14:14:40,25/8/2016,115.00,113.83,117.00,82.00,80.75,84.00,8352.26,225,0.019200629
51.4930572509,0.0089616003,14:14:40,25/8/2016,119.00,117.10,120.00,84.00,82.76,86.00,8352.26,244,0.02188156
51.4930648803,0.0089600000,14:14:42,25/8/2016,122.00,120.47,124.00,86.00,84.83,88.00,8352.26,265,0.024944784
51.4930915832,0.0089600000,14:14:44,25/8/2016,126.00,124.35,129.00,89.00,87.22,91.00,191.00,290,0.028880155
51.4931068420,0.0089633007,14:14:44,25/8/2016,130.00,129.60,133.00,90.00,90.06,93.00,191.00,326,0.03496784
51.4931144714,0.0089766006,14:14:46,25/8/2016,131.00,130.27,133.00,90.00,90.20,93.00,191.00,331,0.03581239
51.4931297302,0.0089900007,14:14:47,25/8/2016,131.00,130.93,134.00,91.00,90.11,93.00,191.00,336,0.036659982
51.4931411743,0.0090032997,14:14:48,25/8/2016,131.00,130.98,134.00,89.00,89.89,93.00,191.00,336,0.036724843
51.4931564331,0.0090149993,14:14:48,25/8/2016,130.00,130.73,134.00,89.00,89.06,92.00,191.00,334,0.03640148
51.4931716918,0.0090250005,14:14:50,25/8/2016,130.00,130.07,133.00,89.00,88.48,92.00,191.00,329,0.035558615
51.4931793212,0.0090349998,14:14:51,25/8/2016,129.00,129.36,132.00,88.00,87.81,91.00,191.00,324,0.03466917
51.4931869506,0.0090450000,14:14:52,25/8/2016,128.00,128.33,132.00,86.00,86.79,91.00,191.00,317,0.033410165
51.4932060241,0.0090550003,14:14:52,25/8/2016,128.00,128.02,131.00,86.00,86.06,89.00,191.00,315,0.033038404
51.4932136535,0.0090650005,14:14:54,25/8/2016,128.00,127.72,131.00,85.00,85.76,89.00,191.00,313,0.032681756
51.4932289123,0.0090733003,14:14:55,25/8/2016,127.00,127.02,130.00,85.00,85.05,88.00,191.00,308,0.031861365
51.4932441711,0.0090816011,14:14:56,25/8/2016,126.00,126.23,129.00,84.00,84.75,88.00,191.00,302,0.030955115
51.4932518005,0.0090866003,14:14:56,25/8/2016,125.00,125.48,129.00,84.00,84.00,87.00,191.00,297,0.030113688
51.4932708740,0.0090916004,14:14:58,25/8/2016,124.00,124.57,128.00,83.00,83.37,87.00,191.00,291,0.029117133
51.4932861328,0.0090966014,14:14:59,25/8/2016,123.00,123.54,127.00,82.00,82.73,86.00,191.00,284,0.028020734
51.4933013916,0.0091032991,14:15:0,25/8/2016,123.00,123.00,126.00,82.00,82.13,86.00,191.00,281,0.0274591
51.4933204650,0.0091065998,14:15:0,25/8/2016,122.00,122.30,125.00,82.00,81.91,85.00,191.00,276,0.026744304
51.4933280944,0.0091115999,14:15:2,25/8/2016,122.00,122.02,125.00,82.00,81.36,85.00,191.00,275,0.026462514
51.4933433532,0.0091133003,14:15:3,25/8/2016,121.00,121.29,124.00,81.00,81.01,84.00,191.00,270,0.025738906
51.4933586120,0.0091166009,14:15:4,25/8/2016,121.00,120.92,124.00,80.00,80.76,84.00,191.00,268,0.025378145
51.4933738708,0.0091149997,14:15:4,25/8/2016,120.00,120.11,123.00,80.00,80.01,83.00,191.00,263,0.024602303
51.4933853149,0.0091133003,14:15:6,25/8/2016,119.00,119.77,123.00,80.00,79.94,83.00,191.00,260,0.02428228
51.4933929443,0.0091149997,14:15:7,25/8/2016,119.00,119.08,122.00,80.00,79.52,83.00,191.00,256,0.023642898
51.4934082031,0.0091133003,14:15:8,25/8/2016,119.00,118.96,122.00,79.00,79.07,82.00,191.00,255,0.023533063
51.4934158325,0.0091100006,14:15:8,25/8/2016,118.00,118.39,121.00,79.00,78.96,82.00,191.00,252,0.023016876
51.4934310913,0.0091065998,14:15:10,25/8/2016,118.00,118.03,121.00,79.00,78.56,82.00,191.00,250,0.022695467
51.4934501647,0.0091032991,14:15:11,25/8/2016,118.00,117.94,121.00,78.00,78.11,82.00,191.00,249,0.02261568
51.4934577941,0.0091015996,14:15:12,25/8/2016,117.00,117.42,120.00,78.00,78.00,81.00,191.00,246,0.022158979
51.4934730529,0.0091000003,14:15:12,25/8/2016,117.00,117.03,120.00,78.00,77.99,81.00,191.00,244,0.021821247
51.4934806823,0.0091015996,14:15:14,25/8/2016,117.00,116.94,120.00,78.00,77.94,81.00,3123.84,243,0.02174388
51.4934959411,0.0091015996,14:15:15,25/8/2016,116.00,116.05,119.00,78.00,77.52,80.00,3123.84,238,0.02099047
51.4935073852,0.0091000003,14:15:16,25/8/2016,116.00,115.92,119.00,77.00,77.19,80.00,3123.84,237,0.020882169
51.4935226440,0.0090982999,14:15:16,25/8/2016,115.00,115.08,118.00,77.00,77.07,80.00,3123.84,232,0.02019294
51.4935302734,0.0090932998,14:15:18,25/8/2016,115.00,115.06,118.00,77.00,77.05,80.00,3123.84,232,0.020176759
51.4935379028,0.0090883007,14:15:19,25/8/2016,116.00,115.27,118.00,77.00,77.05,80.00,3123.84,234,0.02034724
51.4935531616,0.0090850000,14:15:20,25/8/2016,115.00,115.25,119.00,77.00,77.02,80.00,3123.84,233,0.02033096
51.4935646057,0.0090833005,14:15:20,25/8/2016,115.00,115.07,118.00,77.00,77.00,80.00,3123.84,232,0.020184852
51.4935722351,0.0090800008,14:15:22,25/8/2016,115.00,115.00,118.00,77.00,76.98,80.00,3123.84,232,0.020128254
51.4935798645,0.0090750007,14:15:23,25/8/2016,115.00,114.99,118.00,77.00,76.98,80.00,3123.84,232,0.020120164
51.4935951232,0.0090682992,14:15:24,25/8/2016,115.00,114.85,118.00,77.00,76.89,80.00,3123.84,231,0.020007385
51.4936027526,0.0090616016,14:15:24,25/8/2016,114.00,114.17,117.00,76.00,76.43,80.00,3123.84,227,0.019466644
51.4936180114,0.0090565986,14:15:26,25/8/2016,113.00,113.72,116.00,75.00,75.98,79.00,3123.84,225,0.01911518
51.4936370849,0.0090533008,14:15:27,25/8/2016,112.00,112.44,116.00,75.00,75.02,79.00,3123.84,218,0.018142736
51.4936447143,0.0090482997,14:15:28,25/8/2016,111.00,111.84,115.00,74.00,74.56,78.00,3123.84,214,0.017700542
51.4936599731,0.0090399990,14:15:28,25/8/2016,109.00,110.09,114.00,73.00,73.52,77.00,3123.84,205,0.016459128
51.4936676025,0.0090333003,14:15:30,25/8/2016,107.00,107.65,111.00,72.00,72.17,76.00,3123.84,192,0.014843835
51.4936866760,0.0090250005,14:15:31,25/8/2016,108.00,107.04,109.00,72.00,72.00,75.00,3123.84,189,0.014460249
